,Use CaseType ,LTE/5G UE Category,Technology Supported ,Day,Time,GBR,Packet Loss Rate (Reliability),Packet Delay Budget (Latency),Slice Type (Output)
60948,3,9,2,6,12,2,3,1,3
60949,3,9,2,6,13,2,3,1,3
60950,3,9,2,6,14,2,3,1,3
60951,3,9,2,6,15,2,3,1,3
60952,3,9,2,6,16,2,3,1,3
60953,3,9,2,6,17,2,3,1,3
60954,3,9,2,6,18,2,3,1,3
60955,3,9,2,6,19,2,3,1,3
60956,3,9,2,6,20,2,3,1,3
60957,3,9,2,6,21,2,3,1,3
60958,3,9,2,6,22,2,3,1,3
60959,3,9,2,6,23,2,3,1,3
60960,3,9,2,7,0,2,3,1,3
60961,3,9,2,7,1,2,3,1,3
60962,3,9,2,7,2,2,3,1,3
60963,3,9,2,7,3,2,3,1,3
60964,3,9,2,7,4,2,3,1,3
60965,3,9,2,7,5,2,3,1,3
60966,3,9,2,7,6,2,3,1,3
60967,3,9,2,7,7,2,3,1,3
60968,3,9,2,7,8,2,3,1,3
60969,3,9,2,7,9,2,3,1,3
60970,3,9,2,7,10,2,3,1,3
60971,3,9,2,7,11,2,3,1,3
60972,3,9,2,7,12,2,3,1,3
60973,3,9,2,7,13,2,3,1,3
60974,3,9,2,7,14,2,3,1,3
60975,3,9,2,7,15,2,3,1,3
60976,3,9,2,7,16,2,3,1,3
60977,3,9,2,7,17,2,3,1,3
60978,3,9,2,7,18,2,3,1,3
60979,3,9,2,7,19,2,3,1,3
60980,3,9,2,7,20,2,3,1,3
60981,3,9,2,7,21,2,3,1,3
60982,3,9,2,7,22,2,3,1,3
60983,3,9,2,7,23,2,3,1,3
60984,3,10,2,1,0,2,3,1,3
60985,3,10,2,1,1,2,3,1,3
60986,3,10,2,1,2,2,3,1,3
60987,3,10,2,1,3,2,3,1,3
60988,3,10,2,1,4,2,3,1,3
60989,3,10,2,1,5,2,3,1,3
60990,3,10,2,1,6,2,3,1,3
60991,3,10,2,1,7,2,3,1,3
60992,3,10,2,1,8,2,3,1,3
60993,3,10,2,1,9,2,3,1,3
60994,3,10,2,1,10,2,3,1,3
60995,3,10,2,1,11,2,3,1,3
60996,3,10,2,1,12,2,3,1,3
60997,3,10,2,1,13,2,3,1,3
60998,3,10,2,1,14,2,3,1,3
60999,3,10,2,1,15,2,3,1,3
61000,3,10,2,1,16,2,3,1,3
61001,3,10,2,1,17,2,3,1,3
61002,3,10,2,1,18,2,3,1,3
61003,3,10,2,1,19,2,3,1,3
61004,3,10,2,1,20,2,3,1,3
61005,3,10,2,1,21,2,3,1,3
61006,3,10,2,1,22,2,3,1,3
61007,3,10,2,1,23,2,3,1,3
61008,3,10,2,2,0,2,3,1,3
61009,3,10,2,2,1,2,3,1,3
61010,3,10,2,2,2,2,3,1,3
61011,3,10,2,2,3,2,3,1,3
61012,3,10,2,2,4,2,3,1,3
61013,3,10,2,2,5,2,3,1,3
61014,3,10,2,2,6,2,3,1,3
61015,3,10,2,2,7,2,3,1,3
61016,3,10,2,2,8,2,3,1,3
61017,3,10,2,2,9,2,3,1,3
61018,3,10,2,2,10,2,3,1,3
61019,3,10,2,2,11,2,3,1,3
61020,3,10,2,2,12,2,3,1,3
61021,3,10,2,2,13,2,3,1,3
61022,3,10,2,2,14,2,3,1,3
61023,3,10,2,2,15,2,3,1,3
61024,3,10,2,2,16,2,3,1,3
61025,3,10,2,2,17,2,3,1,3
61026,3,10,2,2,18,2,3,1,3
61027,3,10,2,2,19,2,3,1,3
61028,3,10,2,2,20,2,3,1,3
61029,3,10,2,2,21,2,3,1,3
61030,3,10,2,2,22,2,3,1,3
61031,3,10,2,2,23,2,3,1,3
61032,3,10,2,3,0,2,3,1,3
61033,3,10,2,3,1,2,3,1,3
61034,3,10,2,3,2,2,3,1,3
61035,3,10,2,3,3,2,3,1,3
61036,3,10,2,3,4,2,3,1,3
61037,3,10,2,3,5,2,3,1,3
61038,3,10,2,3,6,2,3,1,3
61039,3,10,2,3,7,2,3,1,3
61040,3,10,2,3,8,2,3,1,3
61041,3,10,2,3,9,2,3,1,3
61042,3,10,2,3,10,2,3,1,3
61043,3,10,2,3,11,2,3,1,3
61044,3,10,2,3,12,2,3,1,3
61045,3,10,2,3,13,2,3,1,3
61046,3,10,2,3,14,2,3,1,3
61047,3,10,2,3,15,2,3,1,3
61048,3,10,2,3,16,2,3,1,3
61049,3,10,2,3,17,2,3,1,3
61050,3,10,2,3,18,2,3,1,3
61051,3,10,2,3,19,2,3,1,3
61052,3,10,2,3,20,2,3,1,3
61053,3,10,2,3,21,2,3,1,3
61054,3,10,2,3,22,2,3,1,3
61055,3,10,2,3,23,2,3,1,3
61056,3,10,2,4,0,2,3,1,3
61057,3,10,2,4,1,2,3,1,3
61058,3,10,2,4,2,2,3,1,3
61059,3,10,2,4,3,2,3,1,3
61060,3,10,2,4,4,2,3,1,3
61061,3,10,2,4,5,2,3,1,3
61062,3,10,2,4,6,2,3,1,3
61063,3,10,2,4,7,2,3,1,3
61064,3,10,2,4,8,2,3,1,3
61065,3,10,2,4,9,2,3,1,3
61066,3,10,2,4,10,2,3,1,3
61067,3,10,2,4,11,2,3,1,3
61068,3,10,2,4,12,2,3,1,3
61069,3,10,2,4,13,2,3,1,3
61070,3,10,2,4,14,2,3,1,3
61071,3,10,2,4,15,2,3,1,3
61072,3,10,2,4,16,2,3,1,3
61073,3,10,2,4,17,2,3,1,3
61074,3,10,2,4,18,2,3,1,3
61075,3,10,2,4,19,2,3,1,3
61076,3,10,2,4,20,2,3,1,3
61077,3,10,2,4,21,2,3,1,3
61078,3,10,2,4,22,2,3,1,3
61079,3,10,2,4,23,2,3,1,3
61080,3,10,2,5,0,2,3,1,3
61081,3,10,2,5,1,2,3,1,3
61082,3,10,2,5,2,2,3,1,3
61083,3,10,2,5,3,2,3,1,3
61084,3,10,2,5,4,2,3,1,3
61085,3,10,2,5,5,2,3,1,3
61086,3,10,2,5,6,2,3,1,3
61087,3,10,2,5,7,2,3,1,3
61088,3,10,2,5,8,2,3,1,3
61089,3,10,2,5,9,2,3,1,3
61090,3,10,2,5,10,2,3,1,3
61091,3,10,2,5,11,2,3,1,3
61092,3,10,2,5,12,2,3,1,3
61093,3,10,2,5,13,2,3,1,3
61094,3,10,2,5,14,2,3,1,3
61095,3,10,2,5,15,2,3,1,3
61096,3,10,2,5,16,2,3,1,3
61097,3,10,2,5,17,2,3,1,3
61098,3,10,2,5,18,2,3,1,3
61099,3,10,2,5,19,2,3,1,3
61100,3,10,2,5,20,2,3,1,3
61101,3,10,2,5,21,2,3,1,3
61102,3,10,2,5,22,2,3,1,3
61103,3,10,2,5,23,2,3,1,3
61104,3,10,2,6,0,2,3,1,3
61105,3,10,2,6,1,2,3,1,3
61106,3,10,2,6,2,2,3,1,3
61107,3,10,2,6,3,2,3,1,3
61108,3,10,2,6,4,2,3,1,3
61109,3,10,2,6,5,2,3,1,3
61110,3,10,2,6,6,2,3,1,3
61111,3,10,2,6,7,2,3,1,3
61112,3,10,2,6,8,2,3,1,3
61113,3,10,2,6,9,2,3,1,3
61114,3,10,2,6,10,2,3,1,3
61115,3,10,2,6,11,2,3,1,3
61116,3,10,2,6,12,2,3,1,3
61117,3,10,2,6,13,2,3,1,3
61118,3,10,2,6,14,2,3,1,3
61119,3,10,2,6,15,2,3,1,3
61120,3,10,2,6,16,2,3,1,3
61121,3,10,2,6,17,2,3,1,3
61122,3,10,2,6,18,2,3,1,3
61123,3,10,2,6,19,2,3,1,3
61124,3,10,2,6,20,2,3,1,3
61125,3,10,2,6,21,2,3,1,3
61126,3,10,2,6,22,2,3,1,3
61127,3,10,2,6,23,2,3,1,3
61128,3,10,2,7,0,2,3,1,3
61129,3,10,2,7,1,2,3,1,3
61130,3,10,2,7,2,2,3,1,3
61131,3,10,2,7,3,2,3,1,3
61132,3,10,2,7,4,2,3,1,3
61133,3,10,2,7,5,2,3,1,3
61134,3,10,2,7,6,2,3,1,3
61135,3,10,2,7,7,2,3,1,3
61136,3,10,2,7,8,2,3,1,3
61137,3,10,2,7,9,2,3,1,3
61138,3,10,2,7,10,2,3,1,3
61139,3,10,2,7,11,2,3,1,3
61140,3,10,2,7,12,2,3,1,3
61141,3,10,2,7,13,2,3,1,3
61142,3,10,2,7,14,2,3,1,3
61143,3,10,2,7,15,2,3,1,3
61144,3,10,2,7,16,2,3,1,3
61145,3,10,2,7,17,2,3,1,3
61146,3,10,2,7,18,2,3,1,3
61147,3,10,2,7,19,2,3,1,3
61148,3,10,2,7,20,2,3,1,3
61149,3,10,2,7,21,2,3,1,3
61150,3,10,2,7,22,2,3,1,3
61151,3,10,2,7,23,2,3,1,3
61152,3,11,2,1,0,2,3,1,3
61153,3,11,2,1,1,2,3,1,3
61154,3,11,2,1,2,2,3,1,3
61155,3,11,2,1,3,2,3,1,3
61156,3,11,2,1,4,2,3,1,3
61157,3,11,2,1,5,2,3,1,3
61158,3,11,2,1,6,2,3,1,3
61159,3,11,2,1,7,2,3,1,3
61160,3,11,2,1,8,2,3,1,3
61161,3,11,2,1,9,2,3,1,3
61162,3,11,2,1,10,2,3,1,3
61163,3,11,2,1,11,2,3,1,3
61164,3,11,2,1,12,2,3,1,3
61165,3,11,2,1,13,2,3,1,3
61166,3,11,2,1,14,2,3,1,3
61167,3,11,2,1,15,2,3,1,3
61168,3,11,2,1,16,2,3,1,3
61169,3,11,2,1,17,2,3,1,3
61170,3,11,2,1,18,2,3,1,3
61171,3,11,2,1,19,2,3,1,3
61172,3,11,2,1,20,2,3,1,3
61173,3,11,2,1,21,2,3,1,3
61174,3,11,2,1,22,2,3,1,3
61175,3,11,2,1,23,2,3,1,3
61176,3,11,2,2,0,2,3,1,3
61177,3,11,2,2,1,2,3,1,3
61178,3,11,2,2,2,2,3,1,3
61179,3,11,2,2,3,2,3,1,3
61180,3,11,2,2,4,2,3,1,3
61181,3,11,2,2,5,2,3,1,3
61182,3,11,2,2,6,2,3,1,3
61183,3,11,2,2,7,2,3,1,3
61184,3,11,2,2,8,2,3,1,3
61185,3,11,2,2,9,2,3,1,3
61186,3,11,2,2,10,2,3,1,3
61187,3,11,2,2,11,2,3,1,3
61188,3,11,2,2,12,2,3,1,3
61189,3,11,2,2,13,2,3,1,3
61190,3,11,2,2,14,2,3,1,3
61191,3,11,2,2,15,2,3,1,3
61192,3,11,2,2,16,2,3,1,3
61193,3,11,2,2,17,2,3,1,3
61194,3,11,2,2,18,2,3,1,3
61195,3,11,2,2,19,2,3,1,3
61196,3,11,2,2,20,2,3,1,3
61197,3,11,2,2,21,2,3,1,3
61198,3,11,2,2,22,2,3,1,3
61199,3,11,2,2,23,2,3,1,3
61200,3,11,2,3,0,2,3,1,3
61201,3,11,2,3,1,2,3,1,3
61202,3,11,2,3,2,2,3,1,3
61203,3,11,2,3,3,2,3,1,3
61204,3,11,2,3,4,2,3,1,3
61205,3,11,2,3,5,2,3,1,3
61206,3,11,2,3,6,2,3,1,3
61207,3,11,2,3,7,2,3,1,3
61208,3,11,2,3,8,2,3,1,3
61209,3,11,2,3,9,2,3,1,3
61210,3,11,2,3,10,2,3,1,3
61211,3,11,2,3,11,2,3,1,3
61212,3,11,2,3,12,2,3,1,3
61213,3,11,2,3,13,2,3,1,3
61214,3,11,2,3,14,2,3,1,3
61215,3,11,2,3,15,2,3,1,3
61216,3,11,2,3,16,2,3,1,3
61217,3,11,2,3,17,2,3,1,3
61218,3,11,2,3,18,2,3,1,3
61219,3,11,2,3,19,2,3,1,3
61220,3,11,2,3,20,2,3,1,3
61221,3,11,2,3,21,2,3,1,3
61222,3,11,2,3,22,2,3,1,3
61223,3,11,2,3,23,2,3,1,3
61224,3,11,2,4,0,2,3,1,3
61225,3,11,2,4,1,2,3,1,3
61226,3,11,2,4,2,2,3,1,3
61227,3,11,2,4,3,2,3,1,3
61228,3,11,2,4,4,2,3,1,3
61229,3,11,2,4,5,2,3,1,3
61230,3,11,2,4,6,2,3,1,3
61231,3,11,2,4,7,2,3,1,3
61232,3,11,2,4,8,2,3,1,3
61233,3,11,2,4,9,2,3,1,3
61234,3,11,2,4,10,2,3,1,3
61235,3,11,2,4,11,2,3,1,3
61236,3,11,2,4,12,2,3,1,3
61237,3,11,2,4,13,2,3,1,3
61238,3,11,2,4,14,2,3,1,3
61239,3,11,2,4,15,2,3,1,3
61240,3,11,2,4,16,2,3,1,3
61241,3,11,2,4,17,2,3,1,3
61242,3,11,2,4,18,2,3,1,3
61243,3,11,2,4,19,2,3,1,3
61244,3,11,2,4,20,2,3,1,3
61245,3,11,2,4,21,2,3,1,3
61246,3,11,2,4,22,2,3,1,3
61247,3,11,2,4,23,2,3,1,3
61248,3,11,2,5,0,2,3,1,3
61249,3,11,2,5,1,2,3,1,3
61250,3,11,2,5,2,2,3,1,3
61251,3,11,2,5,3,2,3,1,3
61252,3,11,2,5,4,2,3,1,3
61253,3,11,2,5,5,2,3,1,3
61254,3,11,2,5,6,2,3,1,3
61255,3,11,2,5,7,2,3,1,3
61256,3,11,2,5,8,2,3,1,3
61257,3,11,2,5,9,2,3,1,3
61258,3,11,2,5,10,2,3,1,3
61259,3,11,2,5,11,2,3,1,3
61260,3,11,2,5,12,2,3,1,3
61261,3,11,2,5,13,2,3,1,3
61262,3,11,2,5,14,2,3,1,3
61263,3,11,2,5,15,2,3,1,3
61264,3,11,2,5,16,2,3,1,3
61265,3,11,2,5,17,2,3,1,3
61266,3,11,2,5,18,2,3,1,3
61267,3,11,2,5,19,2,3,1,3
61268,3,11,2,5,20,2,3,1,3
61269,3,11,2,5,21,2,3,1,3
61270,3,11,2,5,22,2,3,1,3
61271,3,11,2,5,23,2,3,1,3
61272,3,11,2,6,0,2,3,1,3
61273,3,11,2,6,1,2,3,1,3
61274,3,11,2,6,2,2,3,1,3
61275,3,11,2,6,3,2,3,1,3
61276,3,11,2,6,4,2,3,1,3
61277,3,11,2,6,5,2,3,1,3
61278,3,11,2,6,6,2,3,1,3
61279,3,11,2,6,7,2,3,1,3
61280,3,11,2,6,8,2,3,1,3
61281,3,11,2,6,9,2,3,1,3
61282,3,11,2,6,10,2,3,1,3
61283,3,11,2,6,11,2,3,1,3
61284,3,11,2,6,12,2,3,1,3
61285,3,11,2,6,13,2,3,1,3
61286,3,11,2,6,14,2,3,1,3
61287,3,11,2,6,15,2,3,1,3
61288,3,11,2,6,16,2,3,1,3
61289,3,11,2,6,17,2,3,1,3
61290,3,11,2,6,18,2,3,1,3
61291,3,11,2,6,19,2,3,1,3
61292,3,11,2,6,20,2,3,1,3
61293,3,11,2,6,21,2,3,1,3
61294,3,11,2,6,22,2,3,1,3
61295,3,11,2,6,23,2,3,1,3
61296,3,11,2,7,0,2,3,1,3
61297,3,11,2,7,1,2,3,1,3
61298,3,11,2,7,2,2,3,1,3
61299,3,11,2,7,3,2,3,1,3
61300,3,11,2,7,4,2,3,1,3
61301,3,11,2,7,5,2,3,1,3
61302,3,11,2,7,6,2,3,1,3
61303,3,11,2,7,7,2,3,1,3
61304,3,11,2,7,8,2,3,1,3
61305,3,11,2,7,9,2,3,1,3
61306,3,11,2,7,10,2,3,1,3
61307,3,11,2,7,11,2,3,1,3
61308,3,11,2,7,12,2,3,1,3
61309,3,11,2,7,13,2,3,1,3
61310,3,11,2,7,14,2,3,1,3
61311,3,11,2,7,15,2,3,1,3
61312,3,11,2,7,16,2,3,1,3
61313,3,11,2,7,17,2,3,1,3
61314,3,11,2,7,18,2,3,1,3
61315,3,11,2,7,19,2,3,1,3
61316,3,11,2,7,20,2,3,1,3
61317,3,11,2,7,21,2,3,1,3
61318,3,11,2,7,22,2,3,1,3
61319,3,11,2,7,23,2,3,1,3
61320,3,12,2,1,0,2,3,1,3
61321,3,12,2,1,1,2,3,1,3
61322,3,12,2,1,2,2,3,1,3
61323,3,12,2,1,3,2,3,1,3
61324,3,12,2,1,4,2,3,1,3
61325,3,12,2,1,5,2,3,1,3
61326,3,12,2,1,6,2,3,1,3
61327,3,12,2,1,7,2,3,1,3
61328,3,12,2,1,8,2,3,1,3
61329,3,12,2,1,9,2,3,1,3
61330,3,12,2,1,10,2,3,1,3
61331,3,12,2,1,11,2,3,1,3
61332,3,12,2,1,12,2,3,1,3
61333,3,12,2,1,13,2,3,1,3
61334,3,12,2,1,14,2,3,1,3
61335,3,12,2,1,15,2,3,1,3
61336,3,12,2,1,16,2,3,1,3
61337,3,12,2,1,17,2,3,1,3
61338,3,12,2,1,18,2,3,1,3
61339,3,12,2,1,19,2,3,1,3
61340,3,12,2,1,20,2,3,1,3
61341,3,12,2,1,21,2,3,1,3
61342,3,12,2,1,22,2,3,1,3
61343,3,12,2,1,23,2,3,1,3
61344,3,12,2,2,0,2,3,1,3
61345,3,12,2,2,1,2,3,1,3
61346,3,12,2,2,2,2,3,1,3
61347,3,12,2,2,3,2,3,1,3
61348,3,12,2,2,4,2,3,1,3
61349,3,12,2,2,5,2,3,1,3
61350,3,12,2,2,6,2,3,1,3
61351,3,12,2,2,7,2,3,1,3
61352,3,12,2,2,8,2,3,1,3
61353,3,12,2,2,9,2,3,1,3
61354,3,12,2,2,10,2,3,1,3
61355,3,12,2,2,11,2,3,1,3
61356,3,12,2,2,12,2,3,1,3
61357,3,12,2,2,13,2,3,1,3
61358,3,12,2,2,14,2,3,1,3
61359,3,12,2,2,15,2,3,1,3
61360,3,12,2,2,16,2,3,1,3
61361,3,12,2,2,17,2,3,1,3
61362,3,12,2,2,18,2,3,1,3
61363,3,12,2,2,19,2,3,1,3
61364,3,12,2,2,20,2,3,1,3
61365,3,12,2,2,21,2,3,1,3
61366,3,12,2,2,22,2,3,1,3
61367,3,12,2,2,23,2,3,1,3
61368,3,12,2,3,0,2,3,1,3
61369,3,12,2,3,1,2,3,1,3
61370,3,12,2,3,2,2,3,1,3
61371,3,12,2,3,3,2,3,1,3
61372,3,12,2,3,4,2,3,1,3
61373,3,12,2,3,5,2,3,1,3
61374,3,12,2,3,6,2,3,1,3
61375,3,12,2,3,7,2,3,1,3
61376,3,12,2,3,8,2,3,1,3
61377,3,12,2,3,9,2,3,1,3
61378,3,12,2,3,10,2,3,1,3
61379,3,12,2,3,11,2,3,1,3
61380,3,12,2,3,12,2,3,1,3
61381,3,12,2,3,13,2,3,1,3
61382,3,12,2,3,14,2,3,1,3
61383,3,12,2,3,15,2,3,1,3
61384,3,12,2,3,16,2,3,1,3
61385,3,12,2,3,17,2,3,1,3
61386,3,12,2,3,18,2,3,1,3
61387,3,12,2,3,19,2,3,1,3
61388,3,12,2,3,20,2,3,1,3
61389,3,12,2,3,21,2,3,1,3
61390,3,12,2,3,22,2,3,1,3
61391,3,12,2,3,23,2,3,1,3
61392,3,12,2,4,0,2,3,1,3
61393,3,12,2,4,1,2,3,1,3
61394,3,12,2,4,2,2,3,1,3
61395,3,12,2,4,3,2,3,1,3
61396,3,12,2,4,4,2,3,1,3
61397,3,12,2,4,5,2,3,1,3
61398,3,12,2,4,6,2,3,1,3
61399,3,12,2,4,7,2,3,1,3
61400,3,12,2,4,8,2,3,1,3
61401,3,12,2,4,9,2,3,1,3
61402,3,12,2,4,10,2,3,1,3
61403,3,12,2,4,11,2,3,1,3
61404,3,12,2,4,12,2,3,1,3
61405,3,12,2,4,13,2,3,1,3
61406,3,12,2,4,14,2,3,1,3
61407,3,12,2,4,15,2,3,1,3
61408,3,12,2,4,16,2,3,1,3
61409,3,12,2,4,17,2,3,1,3
61410,3,12,2,4,18,2,3,1,3
61411,3,12,2,4,19,2,3,1,3
61412,3,12,2,4,20,2,3,1,3
61413,3,12,2,4,21,2,3,1,3
61414,3,12,2,4,22,2,3,1,3
61415,3,12,2,4,23,2,3,1,3
61416,3,12,2,5,0,2,3,1,3
61417,3,12,2,5,1,2,3,1,3
61418,3,12,2,5,2,2,3,1,3
61419,3,12,2,5,3,2,3,1,3
61420,3,12,2,5,4,2,3,1,3
61421,3,12,2,5,5,2,3,1,3
61422,3,12,2,5,6,2,3,1,3
61423,3,12,2,5,7,2,3,1,3
61424,3,12,2,5,8,2,3,1,3
61425,3,12,2,5,9,2,3,1,3
61426,3,12,2,5,10,2,3,1,3
61427,3,12,2,5,11,2,3,1,3
61428,3,12,2,5,12,2,3,1,3
61429,3,12,2,5,13,2,3,1,3
61430,3,12,2,5,14,2,3,1,3
61431,3,12,2,5,15,2,3,1,3
61432,3,12,2,5,16,2,3,1,3
61433,3,12,2,5,17,2,3,1,3
61434,3,12,2,5,18,2,3,1,3
61435,3,12,2,5,19,2,3,1,3
61436,3,12,2,5,20,2,3,1,3
61437,3,12,2,5,21,2,3,1,3
61438,3,12,2,5,22,2,3,1,3
61439,3,12,2,5,23,2,3,1,3
61440,3,12,2,6,0,2,3,1,3
61441,3,12,2,6,1,2,3,1,3
61442,3,12,2,6,2,2,3,1,3
61443,3,12,2,6,3,2,3,1,3
61444,3,12,2,6,4,2,3,1,3
61445,3,12,2,6,5,2,3,1,3
61446,3,12,2,6,6,2,3,1,3
61447,3,12,2,6,7,2,3,1,3
61448,3,12,2,6,8,2,3,1,3
61449,3,12,2,6,9,2,3,1,3
61450,3,12,2,6,10,2,3,1,3
61451,3,12,2,6,11,2,3,1,3
61452,3,12,2,6,12,2,3,1,3
61453,3,12,2,6,13,2,3,1,3
61454,3,12,2,6,14,2,3,1,3
61455,3,12,2,6,15,2,3,1,3
61456,3,12,2,6,16,2,3,1,3
61457,3,12,2,6,17,2,3,1,3
61458,3,12,2,6,18,2,3,1,3
61459,3,12,2,6,19,2,3,1,3
61460,3,12,2,6,20,2,3,1,3
61461,3,12,2,6,21,2,3,1,3
61462,3,12,2,6,22,2,3,1,3
61463,3,12,2,6,23,2,3,1,3
61464,3,12,2,7,0,2,3,1,3
61465,3,12,2,7,1,2,3,1,3
61466,3,12,2,7,2,2,3,1,3
61467,3,12,2,7,3,2,3,1,3
61468,3,12,2,7,4,2,3,1,3
61469,3,12,2,7,5,2,3,1,3
61470,3,12,2,7,6,2,3,1,3
61471,3,12,2,7,7,2,3,1,3
61472,3,12,2,7,8,2,3,1,3
61473,3,12,2,7,9,2,3,1,3
61474,3,12,2,7,10,2,3,1,3
61475,3,12,2,7,11,2,3,1,3
61476,3,12,2,7,12,2,3,1,3
61477,3,12,2,7,13,2,3,1,3
61478,3,12,2,7,14,2,3,1,3
61479,3,12,2,7,15,2,3,1,3
61480,3,12,2,7,16,2,3,1,3
61481,3,12,2,7,17,2,3,1,3
61482,3,12,2,7,18,2,3,1,3
61483,3,12,2,7,19,2,3,1,3
61484,3,12,2,7,20,2,3,1,3
61485,3,12,2,7,21,2,3,1,3
61486,3,12,2,7,22,2,3,1,3
61487,3,12,2,7,23,2,3,1,3
61488,3,13,2,1,0,2,3,1,3
61489,3,13,2,1,1,2,3,1,3
61490,3,13,2,1,2,2,3,1,3
61491,3,13,2,1,3,2,3,1,3
61492,3,13,2,1,4,2,3,1,3
61493,3,13,2,1,5,2,3,1,3
61494,3,13,2,1,6,2,3,1,3
61495,3,13,2,1,7,2,3,1,3
61496,3,13,2,1,8,2,3,1,3
61497,3,13,2,1,9,2,3,1,3
61498,3,13,2,1,10,2,3,1,3
61499,3,13,2,1,11,2,3,1,3
61500,3,13,2,1,12,2,3,1,3
61501,3,13,2,1,13,2,3,1,3
61502,3,13,2,1,14,2,3,1,3
61503,3,13,2,1,15,2,3,1,3
61504,3,13,2,1,16,2,3,1,3
61505,3,13,2,1,17,2,3,1,3
61506,3,13,2,1,18,2,3,1,3
61507,3,13,2,1,19,2,3,1,3
61508,3,13,2,1,20,2,3,1,3
61509,3,13,2,1,21,2,3,1,3
61510,3,13,2,1,22,2,3,1,3
61511,3,13,2,1,23,2,3,1,3
61512,3,13,2,2,0,2,3,1,3
61513,3,13,2,2,1,2,3,1,3
61514,3,13,2,2,2,2,3,1,3
61515,3,13,2,2,3,2,3,1,3
61516,3,13,2,2,4,2,3,1,3
61517,3,13,2,2,5,2,3,1,3
61518,3,13,2,2,6,2,3,1,3
61519,3,13,2,2,7,2,3,1,3
61520,3,13,2,2,8,2,3,1,3
61521,3,13,2,2,9,2,3,1,3
61522,3,13,2,2,10,2,3,1,3
61523,3,13,2,2,11,2,3,1,3
61524,3,13,2,2,12,2,3,1,3
61525,3,13,2,2,13,2,3,1,3
61526,3,13,2,2,14,2,3,1,3
61527,3,13,2,2,15,2,3,1,3
61528,3,13,2,2,16,2,3,1,3
61529,3,13,2,2,17,2,3,1,3
61530,3,13,2,2,18,2,3,1,3
61531,3,13,2,2,19,2,3,1,3
61532,3,13,2,2,20,2,3,1,3
61533,3,13,2,2,21,2,3,1,3
61534,3,13,2,2,22,2,3,1,3
61535,3,13,2,2,23,2,3,1,3
61536,3,13,2,3,0,2,3,1,3
61537,3,13,2,3,1,2,3,1,3
61538,3,13,2,3,2,2,3,1,3
61539,3,13,2,3,3,2,3,1,3
61540,3,13,2,3,4,2,3,1,3
61541,3,13,2,3,5,2,3,1,3
61542,3,13,2,3,6,2,3,1,3
61543,3,13,2,3,7,2,3,1,3
61544,3,13,2,3,8,2,3,1,3
61545,3,13,2,3,9,2,3,1,3
61546,3,13,2,3,10,2,3,1,3
61547,3,13,2,3,11,2,3,1,3
61548,3,13,2,3,12,2,3,1,3
61549,3,13,2,3,13,2,3,1,3
61550,3,13,2,3,14,2,3,1,3
61551,3,13,2,3,15,2,3,1,3
61552,3,13,2,3,16,2,3,1,3
61553,3,13,2,3,17,2,3,1,3
61554,3,13,2,3,18,2,3,1,3
61555,3,13,2,3,19,2,3,1,3
61556,3,13,2,3,20,2,3,1,3
61557,3,13,2,3,21,2,3,1,3
61558,3,13,2,3,22,2,3,1,3
61559,3,13,2,3,23,2,3,1,3
61560,3,13,2,4,0,2,3,1,3
61561,3,13,2,4,1,2,3,1,3
61562,3,13,2,4,2,2,3,1,3
61563,3,13,2,4,3,2,3,1,3
61564,3,13,2,4,4,2,3,1,3
61565,3,13,2,4,5,2,3,1,3
61566,3,13,2,4,6,2,3,1,3
61567,3,13,2,4,7,2,3,1,3
61568,3,13,2,4,8,2,3,1,3
61569,3,13,2,4,9,2,3,1,3
61570,3,13,2,4,10,2,3,1,3
61571,3,13,2,4,11,2,3,1,3
61572,3,13,2,4,12,2,3,1,3
61573,3,13,2,4,13,2,3,1,3
61574,3,13,2,4,14,2,3,1,3
61575,3,13,2,4,15,2,3,1,3
61576,3,13,2,4,16,2,3,1,3
61577,3,13,2,4,17,2,3,1,3
61578,3,13,2,4,18,2,3,1,3
61579,3,13,2,4,19,2,3,1,3
61580,3,13,2,4,20,2,3,1,3
61581,3,13,2,4,21,2,3,1,3
61582,3,13,2,4,22,2,3,1,3
61583,3,13,2,4,23,2,3,1,3
61584,3,13,2,5,0,2,3,1,3
61585,3,13,2,5,1,2,3,1,3
61586,3,13,2,5,2,2,3,1,3
61587,3,13,2,5,3,2,3,1,3
61588,3,13,2,5,4,2,3,1,3
61589,3,13,2,5,5,2,3,1,3
61590,3,13,2,5,6,2,3,1,3
61591,3,13,2,5,7,2,3,1,3
61592,3,13,2,5,8,2,3,1,3
61593,3,13,2,5,9,2,3,1,3
61594,3,13,2,5,10,2,3,1,3
61595,3,13,2,5,11,2,3,1,3
61596,3,13,2,5,12,2,3,1,3
61597,3,13,2,5,13,2,3,1,3
61598,3,13,2,5,14,2,3,1,3
61599,3,13,2,5,15,2,3,1,3
61600,3,13,2,5,16,2,3,1,3
61601,3,13,2,5,17,2,3,1,3
61602,3,13,2,5,18,2,3,1,3
61603,3,13,2,5,19,2,3,1,3
61604,3,13,2,5,20,2,3,1,3
61605,3,13,2,5,21,2,3,1,3
61606,3,13,2,5,22,2,3,1,3
61607,3,13,2,5,23,2,3,1,3
61608,3,13,2,6,0,2,3,1,3
61609,3,13,2,6,1,2,3,1,3
61610,3,13,2,6,2,2,3,1,3
